,Make_Model,Body_Type,Price,Vat,Mileage,Type,Fuel,Gears,Age,Previous_Owners,Horsepower,Inspection_New,Gearing_Type,Displacement,Weight,Drive_Chain,Cons_Comb
206,Audi A1,Sedans,16900.0,Price negotiable,32000.0,Used,Diesel,7,2,1,85,0,Automatic,999,1180.0,front,3.7
207,Audi A1,Sedans,28616.84,VAT deductible,12500.0,Used,Benzine,7,3,1,70,0,Automatic,999,1135.0,front,4.5
208,Audi A1,Sedans,17890.0,VAT deductible,36528.99,Used,Benzine,6,2,1,66,0,Automatic,999,1135.0,front,3.8
209,Audi A1,Sedans,30202.9,VAT deductible,5990.83,Used,Benzine,7,1,1,70,1,Automatic,1395,1180.0,front,4.68
210,Audi A1,Sedans,23496.74,VAT deductible,33305.08,Used,Benzine,7,2,1,70,0,Automatic,999,1135.0,front,4.71
211,Audi A1,Sedans,20450.397999999997,VAT deductible,52894.54,Used,Benzine,7,3,2,92,0,Automatic,999,1165.0,front,4.9
212,Audi A1,Compact,17750.0,VAT deductible,31999.11,Used,Benzine,6,2,1,85,0,Automatic,1395,1180.0,front,4.0
213,Audi A1,Compact,17820.0,VAT deductible,9998.0,Used,Diesel,7,2,1,92,0,Automatic,1422,1180.0,front,4.9
214,Audi A1,Compact,16647.852000000003,VAT deductible,49198.0,Used,Benzine,7,3,1,67,0,Automatic,999,1180.0,front,4.2
215,Audi A1,Sedans,21692.368,VAT deductible,20057.471999999998,Used,Benzine,7,2,1,92,0,Automatic,999,1180.0,front,5.0
216,Audi A1,Sedans,17770.0,VAT deductible,10300.0,Used,Diesel,7,1,1,70,0,Automatic,1422,1220.0,front,4.680000000000001
217,Audi A1,Sedans,19242.288,VAT deductible,24549.32,Used,Benzine,7,2,1,70,0,Automatic,1395,1180.0,front,4.4
218,Audi A1,Sedans,28312.92,VAT deductible,26000.0,Used,Benzine,7,1,2,85,0,Automatic,999,1140.0,front,3.6
219,Audi A1,Sedans,17700.0,VAT deductible,40800.0,Used,Benzine,7,3,1,70,0,Automatic,999,1135.0,front,4.4
220,Audi A1,Sedans,29814.38,VAT deductible,22222.234,Used,Benzine,7,2,2,92,0,Automatic,1395,1230.0,front,4.9
221,Audi A1,Sedans,29814.38,VAT deductible,45605.0,Used,Benzine,7,2,1,66,0,Automatic,999,1180.0,front,3.8
222,Audi A1,Sedans,14849.8,Price negotiable,45198.75,Used,Diesel,7,3,1,92,0,Automatic,999,1275.0,front,4.9399999999999995
223,Audi A1,Sedans,17500.0,Price negotiable,22499.38,Used,Benzine,6,2,2,70,0,Automatic,999,1180.0,front,3.6399999999999997
224,Audi A1,Compact,26047.46,Price negotiable,44583.77,Used,Benzine,7,3,1,85,0,Automatic,999,1180.0,front,4.359999999999999
225,Audi A1,Sedans,15250.0,Price negotiable,32750.0,Used,Diesel,6,3,1,70,0,Automatic,999,1275.0,front,4.4
226,Audi A1,Compact,15250.0,VAT deductible,33398.31,Used,Benzine,7,3,1,66,1,Manual,999,1165.0,front,3.8
227,Audi A1,Compact,24297.92,VAT deductible,37498.96,Used,Benzine,6,2,1,70,0,Automatic,999,1180.0,front,3.9200000000000004
228,Audi A1,Sedans,15090.0,VAT deductible,51569.448,Used,Benzine,7,3,1,85,0,Automatic,999,1180.0,front,3.5
229,Audi A1,Compact,25675.84,VAT deductible,49598.63,Used,Benzine,5,3,1,66,0,Automatic,999,1180.0,front,3.9
230,Audi A1,Sedans,24281.93,VAT deductible,76275.0,Used,Benzine,6,3,1,85,0,Automatic,1422,1180.0,front,4.0
231,Audi A1,Compact,15380.0,VAT deductible,46898.7,Used,Diesel,7,3,1,85,0,Automatic,1422,1180.0,front,4.720000000000001
232,Audi A1,Sedans,24137.96,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Automatic,1598,1135.0,front,3.5
233,Audi A1,Sedans,25490.03,VAT deductible,63666.24,Used,Benzine,7,3,1,85,0,Automatic,1598,1180.0,front,3.5
234,Audi A1,Sedans,22431.0,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Manual,999,1180.0,front,3.5
235,Audi A1,Sedans,25490.03,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Automatic,1422,1135.0,front,3.5
236,Audi A1,Compact,29600.447999999997,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Automatic,999,1135.0,front,4.6
237,Audi A1,Sedans,24137.96,VAT deductible,63666.24,Used,Benzine,7,3,1,85,0,Automatic,999,1140.0,front,4.5200000000000005
238,Audi A1,Compact,25490.03,VAT deductible,63666.24,Used,Benzine,6,3,1,85,0,Automatic,999,1180.0,front,4.24
239,Audi A1,Sedans,24137.96,VAT deductible,63668.0,Used,Diesel,6,3,1,85,0,Automatic,1598,1275.0,front,3.5
240,Audi A1,Compact,24071.1,VAT deductible,10000.0,Used,Benzine,7,3,1,70,0,Automatic,1395,1180.0,front,4.4
241,Audi A1,Sedans,24137.96,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Automatic,1422,1135.0,front,3.5
242,Audi A1,Sedans,14450.0,VAT deductible,49466.0,Used,Diesel,6,3,1,99,1,Automatic,1422,1135.0,front,4.1
243,Audi A1,Sedans,15090.0,VAT deductible,63666.24,Demonstration,Benzine,7,3,1,85,0,Automatic,1395,1135.0,front,3.5
244,Audi A1,Sedans,24442.72,VAT deductible,48800.0,Employee's car,Benzine,7,3,1,70,1,Automatic,999,1135.0,front,4.6
245,Audi A1,Sedans,22954.26,VAT deductible,94297.4,Used,Benzine,7,3,1,85,1,Automatic,999,1610.0,front,3.8
246,Audi A1,Sedans,14210.0,VAT deductible,18600.0,Used,Diesel,7,3,1,70,0,Automatic,1596,1135.0,front,4.4
247,Audi A1,Compact,22874.28,VAT deductible,67276.14,Used,Benzine,7,3,1,66,0,Automatic,999,1090.0,front,4.9399999999999995
248,Audi A1,Compact,13892.0,VAT deductible,69848.06,Used,Benzine,7,3,1,66,1,Automatic,999,1165.0,front,4.819999999999999
249,Audi A1,Sedans,27418.824,Price negotiable,52188.632,Used,Benzine,7,3,1,70,0,Automatic,1395,1215.0,front,4.359999999999999
250,Audi A1,Sedans,22234.44,VAT deductible,108000.0,Used,Benzine,6,3,1,66,0,Automatic,1422,1220.0,front,4.76
251,Audi A1,Sedans,24137.96,VAT deductible,71861.776,Used,Benzine,7,1,1,85,0,Automatic,999,1135.0,front,4.2
252,Audi A1,Sedans,15090.0,Price negotiable,63668.0,Used,Benzine,7,3,1,85,0,Automatic,999,1135.0,front,3.5
253,Audi A1,Sedans,24137.96,VAT deductible,63666.24,Used,Diesel,7,3,1,85,0,Automatic,999,1180.0,front,3.5
254,Audi A1,Sedans,15090.0,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Automatic,999,1180.0,front,3.5
255,Audi A1,Sedans,15090.0,VAT deductible,63666.24,Used,Benzine,7,3,1,85,0,Automatic,1422,1165.0,front,3.7
256,Audi A1,Sedans,15090.0,VAT deductible,63666.24,Used,Benzine,7,3,1,85,0,Automatic,999,1135.0,front,3.5
257,Audi A1,Sedans,24137.96,VAT deductible,63666.24,Used,Diesel,7,2,1,85,0,Automatic,999,1135.0,front,3.5
258,Audi A1,Sedans,15090.0,VAT deductible,63666.24,Used,Benzine,7,3,1,85,0,Automatic,999,1205.0,front,3.5
259,Audi A1,Compact,25490.03,VAT deductible,63666.24,Used,Diesel,7,3,1,85,0,Automatic,1598,1225.0,front,3.5
260,Audi A1,Sedans,23978.0,VAT deductible,35367.0,Used,Diesel,7,3,1,70,0,Manual,999,1135.0,front,4.4
261,Audi A1,Sedans,24137.96,VAT deductible,63668.0,Used,Benzine,7,3,1,85,0,Automatic,1598,1135.0,front,3.5
262,Audi A1,Sedans,15090.0,VAT deductible,95165.318,Used,Benzine,7,3,1,85,0,Automatic,1598,1135.0,front,3.5
263,Audi A1,Sedans,23994.0,VAT deductible,78000.0,Used,Diesel,6,2,1,85,0,Automatic,1598,1135.0,front,3.9
264,Audi A1,Sedans,20015.260000000002,VAT deductible,137066.0,Used,Benzine,6,3,1,85,0,Automatic,1598,1135.0,front,4.0
265,Audi A1,Sedans,23978.0,VAT deductible,34000.0,Used,Diesel,7,3,1,85,0,Automatic,1598,1135.0,front,4.1
266,Audi A1,Sedans,14990.0,VAT deductible,9600.0,Used,Diesel,6,2,1,70,0,Automatic,999,1135.0,front,3.88
267,Audi A1,Sedans,21562.61,VAT deductible,110375.0,Used,Benzine,6,3,1,66,0,Automatic,1598,1135.0,front,3.8
268,Audi A1,Sedans,21514.62,VAT deductible,26309.27,Used,Benzine,7,1,1,87,0,Automatic,999,1135.0,front,4.4
269,Audi A1,Sedans,13250.0,VAT deductible,64998.19,Used,Benzine,7,3,1,70,1,Automatic,999,1165.0,front,4.4
270,Audi A1,Sedans,23978.0,VAT deductible,49349.64,Used,Diesel,7,3,1,66,0,Automatic,1598,1135.0,front,4.0
271,Audi A1,Sedans,21752.96,VAT deductible,58380.0,Used,Benzine,6,3,1,66,1,Automatic,1422,1135.0,front,4.76
272,Audi A1,Sedans,25321.11,VAT deductible,49349.64,Used,Benzine,7,3,1,66,0,Manual,999,1135.0,front,4.0
273,Audi A1,Compact,14990.0,VAT deductible,49349.64,Used,Benzine,7,3,2,66,0,Automatic,999,1180.0,front,4.0
274,Audi A1,Sedans,17624.96,VAT deductible,49351.0,Used,Diesel,6,3,1,66,0,Automatic,999,1135.0,front,4.0
275,Audi A1,Compact,19074.324,VAT deductible,49349.64,Used,Benzine,6,3,2,66,0,Automatic,999,1180.0,front,4.0
276,Audi A1,Sedans,14990.0,VAT deductible,49351.0,Used,Benzine,7,3,2,66,0,Automatic,1422,1120.0,front,4.0
277,Audi A1,Sedans,14990.0,VAT deductible,49349.64,Used,Benzine,7,3,2,70,0,Automatic,1422,1135.0,front,4.0
278,Audi A1,Sedans,14990.0,VAT deductible,49349.64,Used,Diesel,7,3,2,66,0,Automatic,1598,1180.0,front,4.0
279,Audi A1,Sedans,14990.0,VAT deductible,49349.64,Used,Benzine,7,3,2,66,0,Automatic,999,1065.0,front,4.0
280,Audi A1,Sedans,15700.0,VAT deductible,31099.14,Used,Benzine,5,3,1,85,0,Automatic,1422,1250.0,front,4.2
281,Audi A1,Sedans,14990.0,VAT deductible,49351.0,Used,Diesel,7,3,2,66,0,Automatic,1598,1135.0,front,4.0
282,Audi A1,Sedans,15750.0,VAT deductible,58722.0,Used,Diesel,6,3,1,85,0,Automatic,1598,1180.0,front,3.8
283,Audi A1,Sedans,23978.0,VAT deductible,49349.64,Used,Diesel,7,3,1,66,0,Automatic,1598,1135.0,front,4.0
284,Audi A1,Sedans,14990.0,VAT deductible,49351.0,Used,Diesel,7,3,2,66,0,Automatic,1598,1135.0,front,4.0
285,Audi A1,Sedans,26604.9,VAT deductible,41598.84,Used,Diesel,7,3,1,85,1,Automatic,1598,1180.0,front,3.8
286,Audi A1,Sedans,17595.6,VAT deductible,56000.0,Used,Diesel,7,3,1,85,0,Automatic,1598,1135.0,front,3.9
287,Audi A1,Sedans,14990.0,VAT deductible,49351.0,Used,Diesel,7,3,2,66,0,Manual,1598,1180.0,front,4.0
288,Audi A1,Sedans,17457.4,VAT deductible,49351.0,Used,Benzine,7,3,2,66,0,Automatic,1598,1135.0,front,4.0
289,Audi A1,Sedans,14990.0,VAT deductible,49351.0,Used,Benzine,7,3,2,66,0,Automatic,999,1135.0,front,4.0
290,Audi A1,Sedans,23978.0,VAT deductible,49351.0,Used,Benzine,7,3,2,66,0,Automatic,999,1180.0,front,4.0600000000000005
291,Audi A1,Sedans,14990.0,VAT deductible,59998.34,Used,Benzine,7,3,2,66,0,Automatic,1598,1135.0,front,4.5
292,Audi A1,Sedans,14990.0,VAT deductible,63108.73,Used,Diesel,6,3,2,66,0,Automatic,999,1135.0,front,4.0
293,Audi A1,Sedans,14959.0,VAT deductible,56965.42,Used,Benzine,6,3,1,70,1,Automatic,1598,1275.0,front,4.4
294,Audi A1,Compact,23882.03,VAT deductible,87297.59,Used,Diesel,6,3,1,92,1,Manual,999,1180.0,front,4.9
295,Audi A1,Sedans,23914.02,Price negotiable,69998.06,Used,Benzine,7,3,1,66,0,Automatic,1598,1275.0,front,3.8
296,Audi A1,Compact,14930.0,VAT deductible,87300.0,Used,Benzine,7,3,1,92,0,Automatic,999,1180.0,front,4.9
297,Audi A1,Sedans,23818.04,VAT deductible,58718.0,Used,Diesel,7,3,1,85,0,Manual,999,1135.0,front,4.0
298,Audi A1,Sedans,24831.24,VAT deductible,35730.0,Used,Benzine,7,3,1,92,1,Automatic,999,1180.0,front,5.1
299,Audi A1,Sedans,14640.0,Price negotiable,83447.69,Used,Benzine,6,3,1,85,0,Automatic,999,1110.0,front,3.8
300,Audi A1,Compact,16336.432,Price negotiable,75000.0,Used,Diesel,6,3,1,66,0,Automatic,999,1180.0,front,3.8
301,Audi A1,Sedans,16074.960000000001,Price negotiable,49351.0,Used,Diesel,7,3,2,66,0,Automatic,1422,1135.0,front,4.0
302,Audi A1,Compact,23978.0,Price negotiable,49349.64,Used,Diesel,7,3,1,66,0,Automatic,1422,1180.0,front,4.0
303,Audi A1,Compact,14990.0,Price negotiable,49351.0,Used,Diesel,7,3,2,82,0,Automatic,1422,1180.0,front,3.8600000000000003
304,Audi A1,Compact,22330.696,Price negotiable,58525.0,Used,Diesel,7,3,1,70,0,Automatic,1422,1180.0,front,4.66
305,Audi A1,Compact,25993.5,Price negotiable,37000.0,Used,Diesel,6,2,1,70,0,Automatic,1422,1180.0,front,4.0
306,Audi A1,Compact,27702.88,Price negotiable,42000.0,Used,Diesel,6,3,1,92,0,Automatic,1422,1180.0,front,4.9
307,Audi A1,Compact,14990.0,VAT deductible,49351.0,Used,Diesel,7,3,2,66,0,Automatic,999,1180.0,front,4.0
308,Audi A1,Compact,16290.0,Price negotiable,52998.53,Used,Diesel,7,3,2,85,0,Manual,1422,1180.0,front,4.0
309,Audi A1,Compact,14990.0,Price negotiable,49349.64,Used,Diesel,7,3,2,66,0,Automatic,1422,1180.0,front,4.0
310,Audi A1,Sedans,15998.0,VAT deductible,72761.0,Used,Diesel,7,3,2,71,0,Automatic,1598,1135.0,front,4.06
311,Audi A1,Sedans,15990.0,VAT deductible,73575.0,Used,Benzine,7,1,2,85,0,Automatic,1395,1135.0,front,4.46
312,Audi A1,Compact,16150.0,VAT deductible,19068.0,Used,Diesel,7,2,1,70,0,Automatic,1422,1180.0,front,4.4
313,Audi A1,Sedans,16000.0,VAT deductible,11000.0,Used,Diesel,6,3,1,85,0,Automatic,1598,1135.0,front,3.7
314,Audi A1,Compact,27015.38,VAT deductible,33200.0,Used,Benzine,6,3,1,92,1,Automatic,1422,1180.0,front,5.2
315,Audi A1,Compact,27010.31,VAT deductible,45000.0,Used,Benzine,7,3,1,85,0,Automatic,1422,1180.0,front,4.0
316,Audi A1,Sedans,15990.0,VAT deductible,42898.82,Used,Benzine,7,3,1,66,0,Automatic,999,1635.0,front,4.699999999999999
317,Audi A1,Sedans,15590.0,VAT deductible,40498.89,Used,Benzine,5,3,1,70,0,Automatic,1598,1135.0,front,4.4
318,Audi A1,Sedans,15980.0,VAT deductible,72190.01,Used,Benzine,6,3,1,85,0,Automatic,1598,1275.0,front,4.56
319,Audi A1,Sedans,15990.0,VAT deductible,46123.0,Used,Benzine,7,3,1,92,1,Automatic,999,1180.0,front,5.1
320,Audi A1,Compact,24921.77,VAT deductible,18150.0,Used,Benzine,7,2,1,66,1,Manual,999,1180.0,front,3.8
321,Audi A1,Compact,15490.0,VAT deductible,46563.636000000006,Used,Benzine,7,3,1,70,0,Automatic,1422,1180.0,front,4.4
322,Audi A1,Compact,16943.341999999997,VAT deductible,23999.33,Used,Diesel,6,3,1,66,0,Automatic,1422,1180.0,front,4.2
323,Audi A1,Sedans,15490.0,VAT deductible,40528.0,Used,Diesel,7,2,1,66,0,Automatic,999,1180.0,front,3.4
324,Audi A1,Sedans,26182.6,Price negotiable,75313.28600000001,Used,Benzine,7,3,1,70,0,Automatic,1422,1180.0,front,4.380000000000001
325,Audi A1,Compact,15500.0,VAT deductible,63473.0,Used,Diesel,7,3,1,85,0,Automatic,1422,1180.0,front,4.32
326,Audi A1,Sedans,26165.71,VAT deductible,29950.0,Used,Benzine,7,1,1,110,0,Automatic,999,1135.0,front,4.9
327,Audi A1,Compact,15305.8,VAT deductible,25320.0,Used,Benzine,6,3,1,92,0,Automatic,999,1180.0,front,4.340000000000001
328,Audi A1,Compact,20214.688000000002,VAT deductible,24029.34,Used,Benzine,7,2,1,66,0,Manual,1395,1180.0,front,4.0
329,Audi A1,Sedans,15450.0,VAT deductible,34010.06,Used,Diesel,6,3,1,85,0,Automatic,1422,1250.0,front,3.0
330,Audi A1,Sedans,15450.0,VAT deductible,25600.0,Used,Benzine,7,3,1,66,0,Automatic,1395,1135.0,front,4.0
331,Audi A1,Sedans,24704.22,VAT deductible,13775.62,Used,Diesel,7,3,1,93,0,Automatic,999,1135.0,front,4.4
332,Audi A1,Compact,25529.62,VAT deductible,34400.0,Used,Benzine,7,3,1,70,0,Automatic,999,1180.0,front,4.4
333,Audi A1,Compact,25529.62,VAT deductible,34400.0,Used,Diesel,7,3,1,70,1,Automatic,1598,1180.0,front,4.4
334,Audi A1,Compact,25481.63,VAT deductible,66844.0,Used,Benzine,7,3,1,83,0,Automatic,1395,1180.0,front,5.0200000000000005
335,Audi A1,Sedans,14756.960000000001,VAT deductible,58000.0,Used,Benzine,7,3,1,66,0,Automatic,1598,1135.0,front,3.9
336,Audi A1,Sedans,15900.0,VAT deductible,41498.86,Used,Diesel,7,3,1,70,1,Automatic,1422,1165.0,front,4.220000000000001
337,Audi A1,Compact,15369.6,VAT deductible,49349.64,Used,Benzine,7,3,2,66,0,Manual,999,1180.0,front,4.0
338,Audi A1,Compact,20725.71,VAT deductible,42023.0,Used,Benzine,7,3,2,70,1,Automatic,1422,1180.0,front,4.4
339,Audi A1,Compact,26824.5,VAT deductible,49880.0,Used,Diesel,7,2,1,66,1,Manual,1422,1180.0,front,3.8
340,Audi A1,Compact,15850.0,VAT deductible,69900.0,Used,Diesel,7,3,1,66,1,Automatic,1422,1180.0,front,4.0
341,Audi A1,Sedans,16082.944,VAT deductible,19581.46,Used,Benzine,6,3,1,70,1,Automatic,999,1135.0,front,4.4
342,Audi A1,Sedans,15790.0,VAT deductible,43954.0,Used,Benzine,7,3,1,70,1,Automatic,999,1180.0,front,4.4
343,Audi A1,Sedans,25337.66,VAT deductible,32909.09,Used,Benzine,7,3,1,70,0,Automatic,1395,1215.0,front,4.4
344,Audi A1,Compact,15830.0,VAT deductible,23326.35,Used,Benzine,5,3,1,70,0,Automatic,1422,1180.0,front,4.6
345,Audi A1,Compact,15790.0,VAT deductible,32814.0,Used,Diesel,7,3,2,70,0,Automatic,1598,1180.0,front,4.4
346,Audi A1,Compact,15789.0,VAT deductible,59700.35,Used,Diesel,7,3,1,85,1,Automatic,1422,1180.0,front,3.8
347,Audi A1,Compact,26655.58,VAT deductible,23210.35,Used,Benzine,7,3,1,70,0,Automatic,999,1180.0,front,4.4
348,Audi A1,Sedans,11722.642,VAT deductible,97930.0,Used,Diesel,5,3,1,66,0,Automatic,1598,1135.0,front,4.92
349,Audi A1,Sedans,12820.0,Price negotiable,54392.0,Used,Benzine,5,3,1,70,0,Automatic,999,1165.0,front,4.2
350,Audi A1,Sedans,11950.0,VAT deductible,72997.98,Used,Diesel,5,3,1,70,0,Automatic,1598,1275.0,front,4.2
351,Audi A1,Compact,12480.0,VAT deductible,111380.0,Used,Benzine,5,1,1,85,0,Automatic,1395,1180.0,front,4.18
352,Audi A1,Sedans,12480.0,VAT deductible,63348.24,Used,Diesel,6,3,1,70,1,Automatic,1598,1275.0,front,4.2
353,Audi A1,Compact,12480.0,VAT deductible,129550.0,Used,Benzine,6,3,1,85,0,Automatic,1422,1180.0,front,3.7
354,Audi A1,Compact,21466.63,VAT deductible,61220.0,Used,Benzine,5,3,1,70,0,Automatic,999,1180.0,front,4.4
355,Audi A1,Compact,18506.670000000002,VAT deductible,81600.0,Used,Diesel,6,3,1,66,1,Automatic,1598,1180.0,front,3.7
356,Audi A1,Compact,13640.0,VAT deductible,65500.0,Used,Benzine,6,3,1,60,0,Automatic,1395,1180.0,front,4.2
357,Audi A1,Sedans,13650.0,VAT deductible,25950.0,Used,Diesel,5,1,1,60,0,Automatic,999,1180.0,front,4.640000000000001
358,Audi A1,Sedans,13660.0,VAT deductible,75800.0,Used,Benzine,5,3,1,85,1,Automatic,999,1135.0,front,4.74
359,Audi A1,Sedans,15775.77,VAT deductible,23450.0,Used,Diesel,5,3,1,92,1,Automatic,999,1135.0,front,5.1
360,Audi A1,Sedans,16420.326,VAT deductible,47155.0,Used,Diesel,5,3,1,70,1,Automatic,1422,1195.0,front,4.4
361,Audi A1,Compact,22234.44,VAT deductible,80000.0,Used,Benzine,5,3,1,66,0,Automatic,999,1180.0,front,4.18
362,Audi A1,Sedans,22234.44,VAT deductible,39836.9,Used,Diesel,6,3,1,92,0,Automatic,1598,1180.0,front,5.2
363,Audi A1,Compact,13890.0,VAT deductible,29599.18,Used,Benzine,5,3,1,70,0,Automatic,1395,1205.0,front,3.8
364,Audi A1,Sedans,22218.44,VAT deductible,30000.0,Used,Benzine,5,3,1,70,1,Automatic,1395,1180.0,front,4.4
365,Audi A1,Compact,23462.99,VAT deductible,43619.932,Used,Diesel,5,2,1,60,0,Manual,999,1180.0,front,4.38
366,Audi A1,Sedans,13890.0,VAT deductible,107592.0,Used,Benzine,5,3,1,85,1,Automatic,999,1180.0,front,4.0
367,Audi A1,Sedans,22218.44,VAT deductible,124996.55,Used,Diesel,5,3,1,85,1,Automatic,999,1135.0,4WD,3.9
368,Audi A1,Compact,13900.0,VAT deductible,20000.0,Used,Diesel,5,2,1,60,0,Automatic,999,1220.0,front,4.04
369,Audi A1,Sedans,13890.0,VAT deductible,38900.0,Used,Benzine,6,3,1,85,0,Manual,999,1180.0,front,4.319999999999999
370,Audi A1,Compact,13890.0,VAT deductible,18370.5,Used,Benzine,5,2,1,67,0,Automatic,999,1180.0,front,3.7
371,Audi A1,Sedans,13890.0,VAT deductible,18370.5,Used,Benzine,5,2,1,67,0,Manual,999,1135.0,front,3.7
372,Audi A1,Compact,22218.44,VAT deductible,18371.0,Used,Diesel,5,2,1,67,0,Automatic,999,1275.0,front,3.78
373,Audi A1,Sedans,23547.45,VAT deductible,84708.0,Used,Diesel,5,3,2,66,1,Automatic,1598,1210.0,front,3.7
374,Audi A1,Sedans,13940.0,VAT deductible,58009.39,Used,Benzine,5,3,1,66,0,Automatic,999,1165.0,front,3.84
375,Audi A1,Compact,22234.44,VAT deductible,56989.0,Used,Benzine,5,3,1,66,0,Automatic,999,1180.0,front,3.84
376,Audi A1,Compact,22234.44,VAT deductible,64998.19,Used,Benzine,5,1,1,70,0,Automatic,1422,1180.0,front,4.3
377,Audi A1,Compact,22234.44,VAT deductible,58998.37,Used,Benzine,5,3,1,70,0,Automatic,999,1180.0,front,3.8
378,Audi A1,Sedans,13900.0,VAT deductible,36039.0,Used,Benzine,5,3,1,70,0,Manual,1422,1135.0,front,4.4
379,Audi A1,Sedans,23479.88,VAT deductible,45519.74,Used,Benzine,5,3,1,66,0,Automatic,1422,1195.0,front,3.8400000000000007
380,Audi A1,Sedans,13900.0,VAT deductible,61582.0,Used,Benzine,5,3,1,66,0,Automatic,999,1135.0,front,3.7
381,Audi A1,Sedans,13900.0,VAT deductible,67992.0,Used,Benzine,5,3,1,66,0,Automatic,999,1135.0,front,3.7
382,Audi A1,Sedans,15007.776000000002,VAT deductible,54000.0,Used,Benzine,5,3,1,70,0,Automatic,999,1135.0,front,4.22
383,Audi A1,Compact,22234.44,VAT deductible,100816.0,Used,Benzine,5,3,1,74,0,Automatic,999,1165.0,front,3.8
384,Audi A1,Sedans,13900.0,VAT deductible,49000.0,Used,Benzine,5,3,1,66,0,Automatic,999,1135.0,front,4.54
385,Audi A1,Sedans,16808.182,VAT deductible,69347.0,Used,Diesel,5,3,1,66,1,Automatic,1598,1135.0,front,4.1
386,Audi A1,Sedans,13888.0,VAT deductible,80120.0,Used,Diesel,5,3,1,70,0,Automatic,999,1135.0,front,4.4
387,Audi A1,Sedans,23446.1,VAT deductible,88483.0,Used,Benzine,5,3,1,66,0,Automatic,999,1180.0,front,3.7
388,Audi A1,Compact,13880.0,VAT deductible,51398.58,Used,Benzine,5,3,1,70,1,Manual,1422,1180.0,front,4.4
389,Audi A1,Sedans,22202.45,VAT deductible,63148.26,Used,Diesel,5,3,1,70,0,Manual,1422,1195.0,front,3.8
390,Audi A1,Compact,13880.0,VAT deductible,41961.0,Used,Benzine,5,3,1,70,0,Manual,999,1180.0,front,4.4
391,Audi A1,Sedans,13750.0,VAT deductible,70983.6,Used,Benzine,5,3,1,74,0,Manual,999,1180.0,front,3.9
392,Audi A1,Sedans,21946.51,VAT deductible,62398.27,Used,Diesel,5,1,1,66,1,Manual,1598,1180.0,front,3.7
393,Audi A1,Sedans,13719.0,VAT deductible,31255.0,Used,Benzine,5,3,1,68,1,Manual,999,1180.0,front,4.2
394,Audi A1,Sedans,13700.0,VAT deductible,37000.0,Used,Benzine,5,3,1,66,0,Manual,1598,1135.0,front,3.7
395,Audi A1,Sedans,21930.52,VAT deductible,55848.46,Used,Diesel,5,3,1,70,0,Manual,999,1640.0,front,4.0600000000000005
396,Audi A1,Sedans,13700.0,VAT deductible,69998.06,Used,Benzine,5,1,2,66,0,Manual,999,1180.0,front,4.279999999999999
397,Audi A1,Sedans,13700.0,VAT deductible,87497.58,Used,Diesel,5,3,1,70,0,Manual,1422,1180.0,front,4.4
398,Audi A1,Sedans,21914.52,Price negotiable,77000.0,Used,Benzine,5,3,1,70,0,Manual,999,1110.0,front,4.2
399,Audi A1,Sedans,14572.526000000002,Price negotiable,52998.53,Used,Diesel,5,3,1,70,0,Manual,1422,1135.0,front,5.1
400,Audi A1,Sedans,13700.0,VAT deductible,39281.92,Used,Benzine,5,3,1,70,1,Manual,1422,1135.0,front,4.0600000000000005
401,Audi A1,Sedans,23142.04,VAT deductible,56537.43,Used,Benzine,5,3,1,70,0,Manual,999,1135.0,front,4.4
402,Audi A1,Sedans,21898.52,VAT deductible,62281.416000000005,Used,Benzine,5,3,1,70,0,Manual,999,1135.0,front,4.4
403,Audi A1,Compact,13680.0,VAT deductible,15099.58,Used,Diesel,6,3,2,60,1,Manual,1598,1180.0,front,4.2
404,Audi A1,Compact,13000.0,VAT deductible,103651.75,Used,Benzine,6,3,1,92,0,Manual,1395,1180.0,front,5.1
405,Audi A1,Sedans,21959.6,VAT deductible,28999.2,Used,Benzine,5,3,2,74,0,Manual,999,1180.0,front,4.28
406,Audi A1,Sedans,13000.0,VAT deductible,37500.0,Used,Diesel,5,3,1,60,0,Manual,1422,1205.0,front,4.2
407,Audi A1,Compact,18855.752,VAT deductible,79905.178,Used,Benzine,5,3,1,70,1,Manual,1395,1180.0,front,5.0200000000000005
408,Audi A1,Sedans,17262.172000000002,VAT deductible,46687.71,Used,Benzine,5,3,1,70,0,Manual,999,1060.0,front,4.2
409,Audi A1,Compact,17528.396,VAT deductible,21599.4,Used,Benzine,5,3,1,70,0,Manual,999,1180.0,front,4.68
410,Audi A1,Compact,20793.2,VAT deductible,16885.0,Used,Benzine,5,3,1,60,0,Manual,999,1180.0,front,4.4
411,Audi A1,Sedans,12999.0,VAT deductible,22499.38,Used,Diesel,6,3,1,66,0,Manual,1598,1180.0,front,3.8
412,Audi A1,Compact,12999.0,VAT deductible,80050.0,Used,Benzine,6,0,1,70,1,Manual,1598,1180.0,front,5.0200000000000005
413,Audi A1,Sedans,21942.71,VAT deductible,17631.0,Used,Benzine,6,3,1,70,1,Manual,999,1180.0,front,4.2
